r_over_rs,D_GR,D_SSZ,delta,z_GR,z_SSZ
4.1719,1.0,1.0,0.0,0.0,0.0
4.1726,1.0,1.0,0.0,0.0,0.0
4.173299999999999,1.0,1.0,0.0,0.0,0.0
4.1739999999999995,1.0,1.0,0.0,0.0,0.0
4.1747,1.0,1.0,0.0,0.0,0.0
4.1754,1.0,1.0,0.0,0.0,0.0
4.1761,1.0,1.0,0.0,0.0,0.0
4.1768,1.0,1.0,0.0,0.0,0.0
4.1775,1.0,1.0,0.0,0.0,0.0
4.1782,1.0,1.0,0.0,0.0,0.0
4.1789000000000005,1.0,1.0,0.0,0.0,0.0
4.1796,1.0,1.0,0.0,0.0,0.0
4.1803,1.0,1.0,0.0,0.0,0.0
4.181,1.0,1.0,0.0,0.0,0.0
4.1817,1.0,1.0,0.0,0.0,0.0
4.1823999999999995,1.0,1.0,0.0,0.0,0.0
4.1831,1.0,1.0,0.0,0.0,0.0
4.1838,1.0,1.0,0.0,0.0,0.0
4.1845,1.0,1.0,0.0,0.0,0.0
4.1852,1.0,1.0,0.0,0.0,0.0
4.1859,1.0,1.0,0.0,0.0,0.0
4.1866,1.0,1.0,0.0,0.0,0.0
4.1873000000000005,1.0,1.0,0.0,0.0,0.0
4.188000000000001,1.0,1.0,0.0,0.0,0.0
4.1887,1.0,1.0,0.0,0.0,0.0
4.1894,1.0,1.0,0.0,0.0,0.0
4.1901,1.0,1.0,0.0,0.0,0.0
4.190799999999999,1.0,1.0,0.0,0.0,0.0
4.1915,1.0,1.0,0.0,0.0,0.0
4.1922,1.0,1.0,0.0,0.0,0.0
4.1929,1.0,1.0,0.0,0.0,0.0
4.1936,1.0,1.0,0.0,0.0,0.0
4.1943,1.0,1.0,0.0,0.0,0.0
4.195,1.0,1.0,0.0,0.0,0.0
4.1957,1.0,1.0,0.0,0.0,0.0
4.196400000000001,1.0,1.0,0.0,0.0,0.0
4.1971,1.0,1.0,0.0,0.0,0.0
4.1978,1.0,1.0,0.0,0.0,0.0
4.1985,1.0,1.0,0.0,0.0,0.0
4.199199999999999,1.0,1.0,0.0,0.0,0.0
4.1998999999999995,1.0,1.0,0.0,0.0,0.0
4.2006,1.0,1.0,0.0,0.0,0.0
4.2013,1.0,1.0,0.0,0.0,0.0
4.202,1.0,1.0,0.0,0.0,0.0
4.2027,1.0,1.0,0.0,0.0,0.0
4.2034,1.0,1.0,0.0,0.0,0.0
4.2041,1.0,1.0,0.0,0.0,0.0
4.2048000000000005,1.0,1.0,0.0,0.0,0.0
4.2055,1.0,1.0,0.0,0.0,0.0
4.2062,1.0,1.0,0.0,0.0,0.0
4.2069,1.0,1.0,0.0,0.0,0.0
4.207599999999999,1.0,1.0,0.0,0.0,0.0
4.2082999999999995,1.0,1.0,0.0,0.0,0.0
4.209,1.0,1.0,0.0,0.0,0.0
4.2097,1.0,1.0,0.0,0.0,0.0
4.2104,1.0,1.0,0.0,0.0,0.0
4.2111,1.0,1.0,0.0,0.0,0.0
4.2118,1.0,1.0,0.0,0.0,0.0
4.2125,1.0,1.0,0.0,0.0,0.0
4.2132000000000005,1.0,1.0,0.0,0.0,0.0
4.2139,1.0,1.0,0.0,0.0,0.0
4.2146,1.0,1.0,0.0,0.0,0.0
4.2153,1.0,1.0,0.0,0.0,0.0
4.216,1.0,1.0,0.0,0.0,0.0
4.2166999999999994,1.0,1.0,0.0,0.0,0.0
4.2174,1.0,1.0,0.0,0.0,0.0
4.2181,1.0,1.0,0.0,0.0,0.0
4.2188,1.0,1.0,0.0,0.0,0.0
4.2195,1.0,1.0,0.0,0.0,0.0
4.2202,1.0,1.0,0.0,0.0,0.0
4.2209,1.0,1.0,0.0,0.0,0.0
4.2216000000000005,1.0,1.0,0.0,0.0,0.0
4.222300000000001,1.0,1.0,0.0,0.0,0.0
4.223,1.0,1.0,0.0,0.0,0.0
4.2237,1.0,1.0,0.0,0.0,0.0
4.2244,1.0,1.0,0.0,0.0,0.0
4.225099999999999,1.0,1.0,0.0,0.0,0.0
4.2258,1.0,1.0,0.0,0.0,0.0
4.2265,1.0,1.0,0.0,0.0,0.0
4.2272,1.0,1.0,0.0,0.0,0.0
4.2279,1.0,1.0,0.0,0.0,0.0
4.2286,1.0,1.0,0.0,0.0,0.0
4.2293,1.0,1.0,0.0,0.0,0.0
4.23,1.0,1.0,0.0,0.0,0.0
4.230700000000001,1.0,1.0,0.0,0.0,0.0
4.2314,1.0,1.0,0.0,0.0,0.0
4.2321,1.0,1.0,0.0,0.0,0.0
4.2328,1.0,1.0,0.0,0.0,0.0
4.233499999999999,1.0,1.0,0.0,0.0,0.0
4.2341999999999995,1.0,1.0,0.0,0.0,0.0
4.2349,1.0,1.0,0.0,0.0,0.0
4.2356,1.0,1.0,0.0,0.0,0.0
4.2363,1.0,1.0,0.0,0.0,0.0
4.237,1.0,1.0,0.0,0.0,0.0
4.2377,1.0,1.0,0.0,0.0,0.0
4.2384,1.0,1.0,0.0,0.0,0.0
4.2391000000000005,1.0,1.0,0.0,0.0,0.0
4.2398,1.0,1.0,0.0,0.0,0.0
4.2405,1.0,1.0,0.0,0.0,0.0
4.2412,1.0,1.0,0.0,0.0,0.0
4.241899999999999,1.0,1.0,0.0,0.0,0.0
4.2425999999999995,1.0,1.0,0.0,0.0,0.0
4.2433,1.0,1.0,0.0,0.0,0.0
4.244,1.0,1.0,0.0,0.0,0.0
4.2447,1.0,1.0,0.0,0.0,0.0
4.2454,1.0,1.0,0.0,0.0,0.0
4.2461,1.0,1.0,0.0,0.0,0.0
4.2468,1.0,1.0,0.0,0.0,0.0
4.2475000000000005,1.0,1.0,0.0,0.0,0.0
4.2482,1.0,1.0,0.0,0.0,0.0
4.2489,1.0,1.0,0.0,0.0,0.0
4.2496,1.0,1.0,0.0,0.0,0.0
4.2503,1.0,1.0,0.0,0.0,0.0
4.2509999999999994,1.0,1.0,0.0,0.0,0.0
4.2517,1.0,1.0,0.0,0.0,0.0
4.2524,1.0,1.0,0.0,0.0,0.0
4.2531,1.0,1.0,0.0,0.0,0.0
4.2538,1.0,1.0,0.0,0.0,0.0
4.2545,1.0,1.0,0.0,0.0,0.0
4.2552,1.0,1.0,0.0,0.0,0.0
4.2559000000000005,1.0,1.0,0.0,0.0,0.0
4.256600000000001,1.0,1.0,0.0,0.0,0.0
4.2573,1.0,1.0,0.0,0.0,0.0
4.258,1.0,1.0,0.0,0.0,0.0
4.2587,1.0,1.0,0.0,0.0,0.0
4.259399999999999,1.0,1.0,0.0,0.0,0.0
4.2600999999999996,1.0,1.0,0.0,0.0,0.0
4.2608,1.0,1.0,0.0,0.0,0.0
4.2615,1.0,1.0,0.0,0.0,0.0
4.2622,1.0,1.0,0.0,0.0,0.0
4.2629,1.0,1.0,0.0,0.0,0.0
4.2636,1.0,1.0,0.0,0.0,0.0
4.2643,1.0,1.0,0.0,0.0,0.0
4.265000000000001,1.0,1.0,0.0,0.0,0.0
4.2657,1.0,1.0,0.0,0.0,0.0
4.2664,1.0,1.0,0.0,0.0,0.0
4.2671,1.0,1.0,0.0,0.0,0.0
4.267799999999999,1.0,1.0,0.0,0.0,0.0
4.2684999999999995,1.0,1.0,0.0,0.0,0.0
4.2692,1.0,1.0,0.0,0.0,0.0
4.2699,1.0,1.0,0.0,0.0,0.0
4.2706,1.0,1.0,0.0,0.0,0.0
4.2713,1.0,1.0,0.0,0.0,0.0
4.272,1.0,1.0,0.0,0.0,0.0
4.2727,1.0,1.0,0.0,0.0,0.0
4.2734000000000005,1.0,1.0,0.0,0.0,0.0
4.2741,1.0,1.0,0.0,0.0,0.0
4.2748,1.0,1.0,0.0,0.0,0.0
4.2755,1.0,1.0,0.0,0.0,0.0
4.276199999999999,1.0,1.0,0.0,0.0,0.0
4.2768999999999995,1.0,1.0,0.0,0.0,0.0
4.2776,1.0,1.0,0.0,0.0,0.0
4.2783,1.0,1.0,0.0,0.0,0.0
4.279,1.0,1.0,0.0,0.0,0.0
4.2797,1.0,1.0,0.0,0.0,0.0
4.2804,1.0,1.0,0.0,0.0,0.0
4.2811,1.0,1.0,0.0,0.0,0.0
4.2818000000000005,1.0,1.0,0.0,0.0,0.0
4.2825,1.0,1.0,0.0,0.0,0.0
4.2832,1.0,1.0,0.0,0.0,0.0
4.2839,1.0,1.0,0.0,0.0,0.0
4.2846,1.0,1.0,0.0,0.0,0.0
4.285299999999999,1.0,1.0,0.0,0.0,0.0
4.286,1.0,1.0,0.0,0.0,0.0
4.2867,1.0,1.0,0.0,0.0,0.0
4.2874,1.0,1.0,0.0,0.0,0.0
4.2881,1.0,1.0,0.0,0.0,0.0
4.2888,1.0,1.0,0.0,0.0,0.0
4.2895,1.0,1.0,0.0,0.0,0.0
4.2902000000000005,1.0,1.0,0.0,0.0,0.0
4.290900000000001,1.0,1.0,0.0,0.0,0.0
4.2916,1.0,1.0,0.0,0.0,0.0
4.2923,1.0,1.0,0.0,0.0,0.0
4.293,1.0,1.0,0.0,0.0,0.0
4.293699999999999,1.0,1.0,0.0,0.0,0.0
4.2943999999999996,1.0,1.0,0.0,0.0,0.0
4.2951,1.0,1.0,0.0,0.0,0.0
4.2958,1.0,1.0,0.0,0.0,0.0
4.2965,1.0,1.0,0.0,0.0,0.0
4.2972,1.0,1.0,0.0,0.0,0.0
4.2979,1.0,1.0,0.0,0.0,0.0
4.2986,1.0,1.0,0.0,0.0,0.0
4.299300000000001,1.0,1.0,0.0,0.0,0.0
4.3,1.0,1.0,0.0,0.0,0.0
4.3007,1.0,1.0,0.0,0.0,0.0
4.3014,1.0,1.0,0.0,0.0,0.0
4.302099999999999,1.0,1.0,0.0,0.0,0.0
4.3027999999999995,1.0,1.0,0.0,0.0,0.0
4.3035,1.0,1.0,0.0,0.0,0.0
4.3042,1.0,1.0,0.0,0.0,0.0
4.3049,1.0,1.0,0.0,0.0,0.0
4.3056,1.0,1.0,0.0,0.0,0.0
4.3063,1.0,1.0,0.0,0.0,0.0
4.307,1.0,1.0,0.0,0.0,0.0
4.3077000000000005,1.0,1.0,0.0,0.0,0.0
4.3084,1.0,1.0,0.0,0.0,0.0
4.3091,1.0,1.0,0.0,0.0,0.0
4.3098,1.0,1.0,0.0,0.0,0.0
4.310499999999999,1.0,1.0,0.0,0.0,0.0
4.3111999999999995,1.0,1.0,0.0,0.0,0.0
4.3119,1.0,1.0,0.0,0.0,0.0
4.3126,1.0,1.0,0.0,0.0,0.0
4.3133,1.0,1.0,0.0,0.0,0.0
4.314,1.0,1.0,0.0,0.0,0.0
4.3147,1.0,1.0,0.0,0.0,0.0
4.3154,1.0,1.0,0.0,0.0,0.0
4.3161000000000005,1.0,1.0,0.0,0.0,0.0
4.316800000000001,1.0,1.0,0.0,0.0,0.0
4.3175,1.0,1.0,0.0,0.0,0.0
4.3182,1.0,1.0,0.0,0.0,0.0
4.3189,1.0,1.0,0.0,0.0,0.0
4.319599999999999,1.0,1.0,0.0,0.0,0.0
4.3203,1.0,1.0,0.0,0.0,0.0
4.321,1.0,1.0,0.0,0.0,0.0
4.3217,1.0,1.0,0.0,0.0,0.0
4.3224,1.0,1.0,0.0,0.0,0.0
4.3231,1.0,1.0,0.0,0.0,0.0
4.3238,1.0,1.0,0.0,0.0,0.0
4.3245000000000005,1.0,1.0,0.0,0.0,0.0
4.325200000000001,1.0,1.0,0.0,0.0,0.0
4.3259,1.0,1.0,0.0,0.0,0.0
4.3266,1.0,1.0,0.0,0.0,0.0
4.3273,1.0,1.0,0.0,0.0,0.0
4.327999999999999,1.0,1.0,0.0,0.0,0.0
4.3286999999999995,1.0,1.0,0.0,0.0,0.0
4.3294,1.0,1.0,0.0,0.0,0.0
4.3301,1.0,1.0,0.0,0.0,0.0
4.3308,1.0,1.0,0.0,0.0,0.0
4.3315,1.0,1.0,0.0,0.0,0.0
4.3322,1.0,1.0,0.0,0.0,0.0
4.3329,1.0,1.0,0.0,0.0,0.0
4.333600000000001,1.0,1.0,0.0,0.0,0.0
4.3343,1.0,1.0,0.0,0.0,0.0
4.335,1.0,1.0,0.0,0.0,0.0
4.3357,1.0,1.0,0.0,0.0,0.0
4.336399999999999,1.0,1.0,0.0,0.0,0.0
4.3370999999999995,1.0,1.0,0.0,0.0,0.0
4.3378,1.0,1.0,0.0,0.0,0.0
4.3385,1.0,1.0,0.0,0.0,0.0
4.3392,1.0,1.0,0.0,0.0,0.0
4.3399,1.0,1.0,0.0,0.0,0.0
4.3406,1.0,1.0,0.0,0.0,0.0
4.3413,1.0,1.0,0.0,0.0,0.0
4.3420000000000005,1.0,1.0,0.0,0.0,0.0
4.3427,1.0,1.0,0.0,0.0,0.0
4.3434,1.0,1.0,0.0,0.0,0.0
4.3441,1.0,1.0,0.0,0.0,0.0
4.344799999999999,1.0,1.0,0.0,0.0,0.0
4.3454999999999995,1.0,1.0,0.0,0.0,0.0
4.3462,1.0,1.0,0.0,0.0,0.0
4.3469,1.0,1.0,0.0,0.0,0.0
4.3476,1.0,1.0,0.0,0.0,0.0
4.3483,1.0,1.0,0.0,0.0,0.0
4.349,1.0,1.0,0.0,0.0,0.0
4.3497,1.0,1.0,0.0,0.0,0.0
4.3504000000000005,1.0,1.0,0.0,0.0,0.0
4.351100000000001,1.0,1.0,0.0,0.0,0.0
4.3518,1.0,1.0,0.0,0.0,0.0
4.3525,1.0,1.0,0.0,0.0,0.0
4.3532,1.0,1.0,0.0,0.0,0.0
4.353899999999999,1.0,1.0,0.0,0.0,0.0
4.3546,1.0,1.0,0.0,0.0,0.0
4.3553,1.0,1.0,0.0,0.0,0.0
4.356,1.0,1.0,0.0,0.0,0.0
4.3567,1.0,1.0,0.0,0.0,0.0
4.3574,1.0,1.0,0.0,0.0,0.0
4.3581,1.0,1.0,0.0,0.0,0.0
4.3588000000000005,1.0,1.0,0.0,0.0,0.0
4.359500000000001,1.0,1.0,0.0,0.0,0.0
4.3602,1.0,1.0,0.0,0.0,0.0
4.3609,1.0,1.0,0.0,0.0,0.0
4.3616,1.0,1.0,0.0,0.0,0.0
4.362299999999999,1.0,1.0,0.0,0.0,0.0
4.3629999999999995,1.0,1.0,0.0,0.0,0.0
4.3637,1.0,1.0,0.0,0.0,0.0
4.3644,1.0,1.0,0.0,0.0,0.0
4.3651,1.0,1.0,0.0,0.0,0.0
4.3658,1.0,1.0,0.0,0.0,0.0
4.3665,1.0,1.0,0.0,0.0,0.0
4.3672,1.0,1.0,0.0,0.0,0.0
4.367900000000001,1.0,1.0,0.0,0.0,0.0
4.3686,1.0,1.0,0.0,0.0,0.0
4.3693,1.0,1.0,0.0,0.0,0.0
4.37,1.0,1.0,0.0,0.0,0.0
4.370699999999999,1.0,1.0,0.0,0.0,0.0
4.3713999999999995,1.0,1.0,0.0,0.0,0.0
4.3721,1.0,1.0,0.0,0.0,0.0
4.3728,1.0,1.0,0.0,0.0,0.0
4.3735,1.0,1.0,0.0,0.0,0.0
4.3742,1.0,1.0,0.0,0.0,0.0
4.3749,1.0,1.0,0.0,0.0,0.0
4.3756,1.0,1.0,0.0,0.0,0.0
4.3763000000000005,1.0,1.0,0.0,0.0,0.0
4.377,1.0,1.0,0.0,0.0,0.0
4.3777,1.0,1.0,0.0,0.0,0.0
4.3784,1.0,1.0,0.0,0.0,0.0
4.379099999999999,1.0,1.0,0.0,0.0,0.0
4.3797999999999995,1.0,1.0,0.0,0.0,0.0
4.3805,1.0,1.0,0.0,0.0,0.0
4.3812,1.0,1.0,0.0,0.0,0.0
4.3819,1.0,1.0,0.0,0.0,0.0
4.3826,1.0,1.0,0.0,0.0,0.0
4.3833,1.0,1.0,0.0,0.0,0.0
4.384,1.0,1.0,0.0,0.0,0.0
4.3847000000000005,1.0,1.0,0.0,0.0,0.0
4.385400000000001,1.0,1.0,0.0,0.0,0.0
4.3861,1.0,1.0,0.0,0.0,0.0
4.3868,1.0,1.0,0.0,0.0,0.0
4.3875,1.0,1.0,0.0,0.0,0.0
4.388199999999999,1.0,1.0,0.0,0.0,0.0
4.3889,1.0,1.0,0.0,0.0,0.0
4.3896,1.0,1.0,0.0,0.0,0.0
4.3903,1.0,1.0,0.0,0.0,0.0
4.391,1.0,1.0,0.0,0.0,0.0
4.3917,1.0,1.0,0.0,0.0,0.0
4.3924,1.0,1.0,0.0,0.0,0.0
4.3931000000000004,1.0,1.0,0.0,0.0,0.0
4.393800000000001,1.0,1.0,0.0,0.0,0.0
4.3945,1.0,1.0,0.0,0.0,0.0
4.3952,1.0,1.0,0.0,0.0,0.0
4.3959,1.0,1.0,0.0,0.0,0.0
4.396599999999999,1.0,1.0,0.0,0.0,0.0
4.3972999999999995,1.0,1.0,0.0,0.0,0.0
4.398,1.0,1.0,0.0,0.0,0.0
4.3987,1.0,1.0,0.0,0.0,0.0
4.3994,1.0,1.0,0.0,0.0,0.0
4.4001,1.0,1.0,0.0,0.0,0.0
4.4008,1.0,1.0,0.0,0.0,0.0
4.4015,1.0,1.0,0.0,0.0,0.0
4.402200000000001,1.0,1.0,0.0,0.0,0.0
4.4029,1.0,1.0,0.0,0.0,0.0
4.4036,1.0,1.0,0.0,0.0,0.0
4.4043,1.0,1.0,0.0,0.0,0.0
4.404999999999999,1.0,1.0,0.0,0.0,0.0
4.4056999999999995,1.0,1.0,0.0,0.0,0.0
4.4064,1.0,1.0,0.0,0.0,0.0
4.4071,1.0,1.0,0.0,0.0,0.0
4.4078,1.0,1.0,0.0,0.0,0.0
4.4085,1.0,1.0,0.0,0.0,0.0
4.4092,1.0,1.0,0.0,0.0,0.0
4.4099,1.0,1.0,0.0,0.0,0.0
4.4106000000000005,1.0,1.0,0.0,0.0,0.0
4.4113,1.0,1.0,0.0,0.0,0.0
4.412,1.0,1.0,0.0,0.0,0.0
4.4127,1.0,1.0,0.0,0.0,0.0
4.413399999999999,1.0,1.0,0.0,0.0,0.0
4.4140999999999995,1.0,1.0,0.0,0.0,0.0
4.4148,1.0,1.0,0.0,0.0,0.0
4.4155,1.0,1.0,0.0,0.0,0.0
4.4162,1.0,1.0,0.0,0.0,0.0
4.4169,1.0,1.0,0.0,0.0,0.0
4.4176,1.0,1.0,0.0,0.0,0.0
4.4183,1.0,1.0,0.0,0.0,0.0
4.4190000000000005,1.0,1.0,0.0,0.0,0.0
4.419700000000001,1.0,1.0,0.0,0.0,0.0
4.4204,1.0,1.0,0.0,0.0,0.0
4.4211,1.0,1.0,0.0,0.0,0.0
4.4218,1.0,1.0,0.0,0.0,0.0
4.422499999999999,1.0,1.0,0.0,0.0,0.0
4.4232,1.0,1.0,0.0,0.0,0.0
4.4239,1.0,1.0,0.0,0.0,0.0
4.4246,1.0,1.0,0.0,0.0,0.0
4.4253,1.0,1.0,0.0,0.0,0.0
4.426,1.0,1.0,0.0,0.0,0.0
4.4267,1.0,1.0,0.0,0.0,0.0
4.4274000000000004,1.0,1.0,0.0,0.0,0.0
4.428100000000001,1.0,1.0,0.0,0.0,0.0
4.4288,1.0,1.0,0.0,0.0,0.0
4.4295,1.0,1.0,0.0,0.0,0.0
4.4302,1.0,1.0,0.0,0.0,0.0
4.430899999999999,1.0,1.0,0.0,0.0,0.0
4.4315999999999995,1.0,1.0,0.0,0.0,0.0
4.4323,1.0,1.0,0.0,0.0,0.0
4.433,1.0,1.0,0.0,0.0,0.0
4.4337,1.0,1.0,0.0,0.0,0.0
4.4344,1.0,1.0,0.0,0.0,0.0
4.4351,1.0,1.0,0.0,0.0,0.0
4.4358,1.0,1.0,0.0,0.0,0.0
4.4365000000000006,1.0,1.0,0.0,0.0,0.0
4.4372,1.0,1.0,0.0,0.0,0.0
4.4379,1.0,1.0,0.0,0.0,0.0
4.4386,1.0,1.0,0.0,0.0,0.0
4.439299999999999,1.0,1.0,0.0,0.0,0.0
4.4399999999999995,1.0,1.0,0.0,0.0,0.0
4.4407,1.0,1.0,0.0,0.0,0.0
4.4414,1.0,1.0,0.0,0.0,0.0
4.4421,1.0,1.0,0.0,0.0,0.0
4.4428,1.0,1.0,0.0,0.0,0.0
4.4435,1.0,1.0,0.0,0.0,0.0
4.4442,1.0,1.0,0.0,0.0,0.0
4.4449000000000005,1.0,1.0,0.0,0.0,0.0
4.4456,1.0,1.0,0.0,0.0,0.0
4.4463,1.0,1.0,0.0,0.0,0.0
4.447,1.0,1.0,0.0,0.0,0.0
4.447699999999999,1.0,1.0,0.0,0.0,0.0
4.4483999999999995,1.0,1.0,0.0,0.0,0.0
4.4491,1.0,1.0,0.0,0.0,0.0
4.4498,1.0,1.0,0.0,0.0,0.0
4.4505,1.0,1.0,0.0,0.0,0.0
4.4512,1.0,1.0,0.0,0.0,0.0
4.4519,1.0,1.0,0.0,0.0,0.0
4.4526,1.0,1.0,0.0,0.0,0.0
4.4533000000000005,1.0,1.0,0.0,0.0,0.0
4.454000000000001,1.0,1.0,0.0,0.0,0.0
4.4547,1.0,1.0,0.0,0.0,0.0
4.4554,1.0,1.0,0.0,0.0,0.0
4.4561,1.0,1.0,0.0,0.0,0.0
4.456799999999999,1.0,1.0,0.0,0.0,0.0
4.4575,1.0,1.0,0.0,0.0,0.0
4.4582,1.0,1.0,0.0,0.0,0.0
4.4589,1.0,1.0,0.0,0.0,0.0
4.4596,1.0,1.0,0.0,0.0,0.0
4.4603,1.0,1.0,0.0,0.0,0.0
4.461,1.0,1.0,0.0,0.0,0.0
4.4617,1.0,1.0,0.0,0.0,0.0
4.462400000000001,1.0,1.0,0.0,0.0,0.0
4.4631,1.0,1.0,0.0,0.0,0.0
4.4638,1.0,1.0,0.0,0.0,0.0
4.4645,1.0,1.0,0.0,0.0,0.0
4.465199999999999,1.0,1.0,0.0,0.0,0.0
4.4658999999999995,1.0,1.0,0.0,0.0,0.0
4.4666,1.0,1.0,0.0,0.0,0.0
4.4673,1.0,1.0,0.0,0.0,0.0
4.468,1.0,1.0,0.0,0.0,0.0
4.4687,1.0,1.0,0.0,0.0,0.0
4.4694,1.0,1.0,0.0,0.0,0.0
4.4701,1.0,1.0,0.0,0.0,0.0
4.4708000000000006,1.0,1.0,0.0,0.0,0.0
4.4715,1.0,1.0,0.0,0.0,0.0
4.4722,1.0,1.0,0.0,0.0,0.0
4.4729,1.0,1.0,0.0,0.0,0.0
4.473599999999999,1.0,1.0,0.0,0.0,0.0
4.4742999999999995,1.0,1.0,0.0,0.0,0.0
4.475,1.0,1.0,0.0,0.0,0.0
4.4757,1.0,1.0,0.0,0.0,0.0
4.4764,1.0,1.0,0.0,0.0,0.0
4.4771,1.0,1.0,0.0,0.0,0.0
4.4778,1.0,1.0,0.0,0.0,0.0
4.4785,1.0,1.0,0.0,0.0,0.0
4.4792000000000005,1.0,1.0,0.0,0.0,0.0
4.4799,1.0,1.0,0.0,0.0,0.0
4.4806,1.0,1.0,0.0,0.0,0.0
4.4813,1.0,1.0,0.0,0.0,0.0
4.481999999999999,1.0,1.0,0.0,0.0,0.0
4.4826999999999995,1.0,1.0,0.0,0.0,0.0
4.4834,1.0,1.0,0.0,0.0,0.0
4.4841,1.0,1.0,0.0,0.0,0.0
4.4848,1.0,1.0,0.0,0.0,0.0
4.4855,1.0,1.0,0.0,0.0,0.0
4.4862,1.0,1.0,0.0,0.0,0.0
4.4869,1.0,1.0,0.0,0.0,0.0
4.4876000000000005,1.0,1.0,0.0,0.0,0.0
4.488300000000001,1.0,1.0,0.0,0.0,0.0
4.489,1.0,1.0,0.0,0.0,0.0
4.4897,1.0,1.0,0.0,0.0,0.0
4.4904,1.0,1.0,0.0,0.0,0.0
4.491099999999999,1.0,1.0,0.0,0.0,0.0
4.4918,1.0,1.0,0.0,0.0,0.0
4.4925,1.0,1.0,0.0,0.0,0.0
4.4932,1.0,1.0,0.0,0.0,0.0
4.4939,1.0,1.0,0.0,0.0,0.0
4.4946,1.0,1.0,0.0,0.0,0.0
4.4953,1.0,1.0,0.0,0.0,0.0
4.496,1.0,1.0,0.0,0.0,0.0
4.496700000000001,1.0,1.0,0.0,0.0,0.0
4.4974,1.0,1.0,0.0,0.0,0.0
4.4981,1.0,1.0,0.0,0.0,0.0
4.4988,1.0,1.0,0.0,0.0,0.0
4.499499999999999,1.0,1.0,0.0,0.0,0.0
4.5001999999999995,1.0,1.0,0.0,0.0,0.0
4.5009,1.0,1.0,0.0,0.0,0.0
4.5016,1.0,1.0,0.0,0.0,0.0
4.5023,1.0,1.0,0.0,0.0,0.0
4.503,1.0,1.0,0.0,0.0,0.0
4.5037,1.0,1.0,0.0,0.0,0.0
4.5044,1.0,1.0,0.0,0.0,0.0
4.5051000000000005,1.0,1.0,0.0,0.0,0.0
4.5058,1.0,1.0,0.0,0.0,0.0
4.5065,1.0,1.0,0.0,0.0,0.0
4.5072,1.0,1.0,0.0,0.0,0.0
4.507899999999999,1.0,1.0,0.0,0.0,0.0
4.5085999999999995,1.0,1.0,0.0,0.0,0.0
4.5093,1.0,1.0,0.0,0.0,0.0
4.51,1.0,1.0,0.0,0.0,0.0
4.5107,1.0,1.0,0.0,0.0,0.0
4.5114,1.0,1.0,0.0,0.0,0.0
4.5121,1.0,1.0,0.0,0.0,0.0
4.5128,1.0,1.0,0.0,0.0,0.0
4.5135000000000005,1.0,1.0,0.0,0.0,0.0
4.5142,1.0,1.0,0.0,0.0,0.0
4.5149,1.0,1.0,0.0,0.0,0.0
4.5156,1.0,1.0,0.0,0.0,0.0
4.516299999999999,1.0,1.0,0.0,0.0,0.0
4.5169999999999995,1.0,1.0,0.0,0.0,0.0
4.5177,1.0,1.0,0.0,0.0,0.0
4.5184,1.0,1.0,0.0,0.0,0.0
4.5191,1.0,1.0,0.0,0.0,0.0
4.5198,1.0,1.0,0.0,0.0,0.0
4.5205,1.0,1.0,0.0,0.0,0.0
4.5212,1.0,1.0,0.0,0.0,0.0
4.5219000000000005,1.0,1.0,0.0,0.0,0.0
4.522600000000001,1.0,1.0,0.0,0.0,0.0
4.5233,1.0,1.0,0.0,0.0,0.0
4.524,1.0,1.0,0.0,0.0,0.0
4.5247,1.0,1.0,0.0,0.0,0.0
4.525399999999999,1.0,1.0,0.0,0.0,0.0
4.5261,1.0,1.0,0.0,0.0,0.0
4.5268,1.0,1.0,0.0,0.0,0.0
4.5275,1.0,1.0,0.0,0.0,0.0
4.5282,1.0,1.0,0.0,0.0,0.0
4.5289,1.0,1.0,0.0,0.0,0.0
4.5296,1.0,1.0,0.0,0.0,0.0
4.5303,1.0,1.0,0.0,0.0,0.0
4.531000000000001,1.0,1.0,0.0,0.0,0.0
4.5317,1.0,1.0,0.0,0.0,0.0
4.5324,1.0,1.0,0.0,0.0,0.0
4.5331,1.0,1.0,0.0,0.0,0.0
4.533799999999999,1.0,1.0,0.0,0.0,0.0
4.5344999999999995,1.0,1.0,0.0,0.0,0.0
4.5352,1.0,1.0,0.0,0.0,0.0
4.5359,1.0,1.0,0.0,0.0,0.0
4.5366,1.0,1.0,0.0,0.0,0.0
4.5373,1.0,1.0,0.0,0.0,0.0
4.538,1.0,1.0,0.0,0.0,0.0
4.5387,1.0,1.0,0.0,0.0,0.0
4.5394000000000005,1.0,1.0,0.0,0.0,0.0
4.5401,1.0,1.0,0.0,0.0,0.0
4.5408,1.0,1.0,0.0,0.0,0.0
4.5415,1.0,1.0,0.0,0.0,0.0
4.542199999999999,1.0,1.0,0.0,0.0,0.0
4.5428999999999995,1.0,1.0,0.0,0.0,0.0
4.5436,1.0,1.0,0.0,0.0,0.0
4.5443,1.0,1.0,0.0,0.0,0.0
4.545,1.0,1.0,0.0,0.0,0.0
4.5457,1.0,1.0,0.0,0.0,0.0
4.5464,1.0,1.0,0.0,0.0,0.0
4.5471,1.0,1.0,0.0,0.0,0.0
4.5478000000000005,1.0,1.0,0.0,0.0,0.0
4.5485,1.0,1.0,0.0,0.0,0.0
4.5492,1.0,1.0,0.0,0.0,0.0
4.5499,1.0,1.0,0.0,0.0,0.0
