abmaglim,access_estsize,access_format,access_url,bib_reference,calib_level,dataproduct_subtype,dataproduct_type,dp_id,em_max,em_min,em_res_power,em_xel,facility_name,filter,gal_lat,gal_lon,instrument_name,is_solar,last_mod_date,multi_ob,n_obs,o_calib_status,o_ucd,obs_collection,obs_creator_did,obs_creator_name,obs_id,obs_publisher_did,obs_release_date,obs_title,obstech,p3orig,pol_states,pol_xel,preview_html,proposal_id,publication_date,release_description,s_dec,s_fov,s_pixel_scale,s_ra,s_region,s_resolution,s_xel1,s_xel2,snr,strehl,t_exptime,t_max,t_min,t_resolution,t_xel,target_name
,1373,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-08-19T18:32:49.231," ",2,,spectrum,ADP.2025-08-19T18:32:49.231,2.47896E-6,9.9402E-7,11424.0,24750,ESO-VLT-U3,,-3.756239,359.886575,XSHOOTER,0,2025-08-19T18:38:18.743Z,S,24,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_4218030_2025-08-14T04:30:01.800_S0.4x11_NIR_NOD.fits,"CRUZ-SAENZ DE MIERA, FERNANDO",4218030,ivo://eso.org/ID?ADP.2025-08-19T18:32:49.231,2026-08-14T05:15:51Z,4044118910793115264_4218030_2025-08-14T04:30:01.800_S0.4x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2025-08-19T18:32:49.231,115.289J.001,2025-08-19T18:38:18Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-30.94016,1.1083E-4,,270.074067,POSITION J2000 270.074067 -30.94016,,,,622.2,,1920.0,60901.21306369,60901.18752083,2206.903104,,4044118910793115264
,55111,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2024-05-08T08:40:36.225," ",2,,spectrum,ADP.2024-05-08T08:40:36.225,7.89998E-7,3.7719999999999996E-7,140000.0,443262,ESO-VLT-U3,,-6.727617,7.9526,ESPRESSO,0,2024-05-08T08:47:35.143Z,S,1,absolute,,ESPRESSO,ivo://eso.org/origfile?ES_SFLX_3878421_2024-04-26T06:36:30.544_HR_1x1_U3.fits,"ABDUL-MASIH, MICHAEL",3878421,ivo://eso.org/ID?ADP.2024-05-08T08:40:36.225,2025-04-26T07:00:36Z,V4031Sgr_ES_SFLX_3878421_2024-04-26T06:36:30.544_HR_1x1_U3,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2024-05-08T08:40:36.225,113.26KE.001,2024-05-08T08:43:25Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/176,-25.25606,2.7777E-4,,277.341245,POSITION J2000 277.341245 -25.25606,,,,682.1,,900.0,60426.28577019,60426.27535352,900.000288,,V4031 Sgr
,94129,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-06-04T10:06:58.003," ",2,,spectrum,ADP.2025-06-04T10:06:58.003,7.89997E-7,3.7719999999999996E-7,140000.0,443262,ESO-VLT-U4,,-6.728073,7.950666,ESPRESSO,0,2025-06-04T10:12:34.150Z,S,1,absolute,,ESPRESSO,ivo://eso.org/origfile?ESPRESSO_S1D_FINAL_A_2025-05-08T06:29:26.076.fits,"ABDUL-MASIH, MICHAEL",4122901,ivo://eso.org/ID?ADP.2025-06-04T10:06:58.003,2026-05-08T06:50:56Z,V4031_Sgr_4122901_2025-05-08T06:29:26.076,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2025-06-04T10:06:58.003,115.281R.001,2025-06-04T10:08:26Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/176,-25.25798,2.7777E-4,,277.340735,POSITION J2000 277.340735 -25.25798,,,,572.6,,900.0,60803.28085736,60803.2704407,899.999424,,V4031 Sgr
,3075,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-09-20T09:32:34.933," ",2,,spectrum,ADP.2016-09-20T09:32:34.933,9.217319999999999E-7,3.5277300000000003E-7,48000.0,189654,MPG/ESO-2.2,,-1.718342,355.687392,FEROS,0,2020-10-13T14:00:21.337Z,S,1,uncalibrated,,FEROS,ivo://eso.org/origfile?FEROS.2004-05-05T10:12:51.590_DRS_FERN_1.0_ESOSDP.fits,"SANA, H.",100165177,ivo://eso.org/ID?ADP.2016-09-20T09:32:34.933,2005-05-05T10:12:51Z,HD160529_r.FEROS.2004-05-05T10:12:51.590.1081.fits,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2016-09-20T09:32:34.933,073.D-0609(A),2016-11-07T08:26:00Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/94,-33.50903,5.5555E-4,,265.472501,POSITION J2000 265.47250099999997 -33.50903,,,,539.3,,419.999,53130.43045822,53130.42559711,419.999904,,HD160529
,3078,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-09-27T09:50:39.805," ",2,,spectrum,ADP.2016-09-27T09:50:39.805,9.217319999999999E-7,3.5277300000000003E-7,48000.0,189654,MPG/ESO-2.2,,-1.733166,355.701679,FEROS,0,2020-10-13T14:00:10.507Z,S,1,uncalibrated,,FEROS,ivo://eso.org/origfile?FEROS.2013-05-09T09:16:47.364_DRS_FERN_1.0_ESOSDP.fits,"PRZYBILLA, NORBERT",100335271,ivo://eso.org/ID?ADP.2016-09-27T09:50:39.805,2014-05-09T12:00:29.360Z,HD160529_r.FEROS.2013-05-09T09:16:47.364.1081.fits,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2016-09-27T09:50:39.805,091.D-0221(A),2016-11-07T08:26:01Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/94,-33.50471,5.5555E-4,,265.496637,POSITION J2000 265.496637 -33.50471,,,,561.7,,600.004,56421.3936038,56421.3866593,600.0048,,HD160529
,195,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2024-02-19T12:10:24.509," ",2,,spectrum,ADP.2024-02-19T12:10:24.509,7.09794E-7,4.5508600000000003E-7,1045.50732421875,2094,ESO-VLT-U1,,-0.133896,337.934871,FORS2,0,2024-02-19T12:19:40.397Z,S,2,absolute,,FORS2-SPEC,ivo://eso.org/origfile?F2_STCK_200358753_2015-06-27T02:06:58.387_C1_600VGG435_06.fits,"RAHOUI, FARID",200358753,ivo://eso.org/ID?ADP.2024-02-19T12:10:24.509,2016-06-27T02:40:34Z,Source1128_200358753_2015-06-27T02:06:58.387_C1_600VGG435_06,SPECTRUM,IDP,,,https://archive.eso.org/dataset/ADP.2024-02-19T12:10:24.509,095.D-0459(A),2024-02-19T12:19:40Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/196,-46.892502,2.8055E-4,,249.935814,POSITION J2000 249.935814 -46.892502,,,,683.7,,1199.955,57200.10249223,57200.08817578,1236.94128,,Source 1128
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:27.870," ",2,,spectrum,ADP.2019-04-26T12:50:27.870,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.580833,355.872524,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F57_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:27.870,2016-07-18T07:55:57.290Z,J175413.00_1196672_2015-07-18T06:40:39.177_F57_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:27.870,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.823444,3.3388E-4,,268.554166,POSITION J2000 268.554166 -34.823444,,,,530.4,,2400.0,57221.306009,57221.27823121,2400.001056,,J175413.00
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:27.874," ",2,,spectrum,ADP.2019-04-26T12:50:27.874,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.491369,355.902507,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F26_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:27.874,2016-07-18T07:55:57.290Z,J175354.77_1196672_2015-07-18T06:40:39.177_F26_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:27.874,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.752694,3.3388E-4,,268.478208,POSITION J2000 268.478208 -34.752694,,,,649.5,,2400.0,57221.306009,57221.27823121,2400.001056,,J175354.77
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:28.074," ",2,,spectrum,ADP.2019-04-26T12:50:28.074,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.480826,355.847995,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F107_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:28.074,2016-07-18T07:55:57.290Z,J175344.13_1196672_2015-07-18T06:40:39.177_F107_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:28.074,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.794388,3.3388E-4,,268.433874,POSITION J2000 268.433874 -34.794388,,,,643.4,,2400.0,57221.306009,57221.27823121,2400.001056,,J175344.13
,161,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-04-26T12:50:28.146," ",2,,spectrum,ADP.2019-04-26T12:50:28.146,4.04782E-7,3.8488299999999997E-7,22000.0,3981,ESO-VLT-U2,,-4.536826,355.958055,GIRAFFE,0,2020-10-13T13:59:25.190Z,S,1,uncalibrated,,GIRAFFE,ivo://eso.org/origfile?GI_SIDP_1196672_2015-07-18T06:40:39.177_F38_Med1_H395.8_o14.fits,"BROWN, DAVID",1196672,ivo://eso.org/ID?ADP.2019-04-26T12:50:28.146,2016-07-18T07:55:57.290Z,J175414.37_1196672_2015-07-18T06:40:39.177_F38_Med1_H395.8_o14,MOS,IDP,,,https://archive.eso.org/dataset/ADP.2019-04-26T12:50:28.146,095.C-0818(A),2019-04-26T14:59:39Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/73,-34.727611,3.3388E-4,,268.559874,POSITION J2000 268.559874 -34.727611,,,,637.4,,2400.0,57221.306009,57221.27823121,2400.001056,,J175414.37
,734,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-06-11T13:13:27.480," ",2,,spectrum,ADP.2018-06-11T13:13:27.480,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U2,,0.479074,308.080806,XSHOOTER,0,2020-10-13T14:00:23.880Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1894496_2018-05-26T01:26:00.738_S1.0x11_1x1_UVB_NOD.fits,"PANIC, OLJA",1894496,ivo://eso.org/ID?ADP.2018-06-11T13:13:27.480,2019-05-26T01:40:21.800Z,8995-1696-1_1894496_2018-05-26T01:26:00.738_S1.0x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-06-11T13:13:27.480,0101.C-0902(A),2018-06-11T13:22:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.95184,2.7777E-4,,203.861818,POSITION J2000 203.861818 -61.95184,,,,749.2,,240.0,58264.0639893,58264.05973076,367.937856,,8995-1696-1
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-06-11T13:13:27.506," ",2,,spectrum,ADP.2018-06-11T13:13:27.506,1.02E-6,5.336599999999999E-7,8935.0,24318,ESO-VLT-U2,,0.479074,308.080806,XSHOOTER,0,2020-10-13T14:00:23.880Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1894496_2018-05-26T01:26:05.988_S0.9x11_1x1_VIS_NOD.fits,"PANIC, OLJA",1894496,ivo://eso.org/ID?ADP.2018-06-11T13:13:27.506,2019-05-26T01:35:42.747Z,8995-1696-1_1894496_2018-05-26T01:26:05.988_S0.9x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-06-11T13:13:27.506,0101.C-0902(A),2018-06-11T13:22:08Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-61.95184,2.5E-4,,203.861818,POSITION J2000 203.861818 -61.95184,,,,600.8,,200.0,58264.06380213,58264.05979153,346.51584,,8995-1696-1
,734,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-09-13T17:16:55.500," ",2,,spectrum,ADP.2018-09-13T17:16:55.500,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U2,,-9.759758,9.734109,XSHOOTER,0,2020-10-13T14:00:04.117Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1894742_2018-07-03T04:06:43.140_S1.0x11_1x1_UVB_NOD.fits,"PANIC, OLJA",1894742,ivo://eso.org/ID?ADP.2018-09-13T17:16:55.500,2019-07-03T04:15:37.070Z,HIP_91974_1894742_2018-07-03T04:06:43.140_S1.0x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-09-13T17:16:55.500,0101.C-0902(A),2018-09-13T17:22:55Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-25.01129,2.7777E-4,,281.206056,POSITION J2000 281.206056 -25.01129,,,,705.8,,16.0,58302.17313846,58302.17133264,156.022848,,HIP_91974
,734,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-09-13T17:16:55.715," ",2,,spectrum,ADP.2018-09-13T17:16:55.715,5.5598E-7,2.9892000000000003E-7,5453.0,12854,ESO-VLT-U2,,-9.759767,9.734091,XSHOOTER,0,2020-10-13T14:00:04.117Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1894742_2018-07-03T03:53:01.659_S1.0x11_1x1_UVB_NOD.fits,"PANIC, OLJA",1894742,ivo://eso.org/ID?ADP.2018-09-13T17:16:55.715,2019-07-03T04:05:37.467Z,HIP_91974_1894742_2018-07-03T03:53:01.659_S1.0x11_1x1_UVB_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-09-13T17:16:55.715,0101.C-0902(A),2018-09-13T17:22:55Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-25.01131,2.7777E-4,,281.206056,POSITION J2000 281.206056 -25.01131,,,,865.5,,40.0,58302.16391902,58302.16182475,180.944928,,HIP_91974
,1333,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-09-13T17:16:55.756," ",2,,spectrum,ADP.2018-09-13T17:16:55.756,1.02E-6,5.336599999999999E-7,8935.0,24318,ESO-VLT-U2,,-9.759767,9.734091,XSHOOTER,0,2020-10-13T14:00:04.117Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1894742_2018-07-03T03:53:06.899_S0.9x11_1x1_VIS_NOD.fits,"PANIC, OLJA",1894742,ivo://eso.org/ID?ADP.2018-09-13T17:16:55.756,2019-07-03T04:05:37.467Z,HIP_91974_1894742_2018-07-03T03:53:06.899_S0.9x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2018-09-13T17:16:55.756,0101.C-0902(A),2018-09-13T17:22:55Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-25.01131,2.5E-4,,281.206056,POSITION J2000 281.206056 -25.01131,,,,697.4,,40.0,58302.16399079,58302.16188541,181.904832,,HIP_91974
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-05-11T14:11:57.710," ",2,,spectrum,ADP.2017-05-11T14:11:57.710,1.02E-6,5.336599999999999E-7,18340.0,24318,ESO-VLT-U2,,-1.731669,355.702575,XSHOOTER,0,2020-10-13T14:00:44.257Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1198261_2015-08-08T01:27:09.133_S0.4x11_1x1_VIS_NOD.fits,"KIMESWENGER, STEFAN",1198261,ivo://eso.org/ID?ADP.2017-05-11T14:11:57.710,2016-08-08T01:46:05.340Z,HD160529_1198261_2015-08-08T01:27:09.133_S0.4x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-05-11T14:11:57.710,095.C-0446(A),2017-05-11T16:15:36Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.50316,1.1083E-4,,265.495678,POSITION J2000 265.495678 -33.50316,,,,706.4,,80.0,57242.06197013,57242.06052237,125.086464,,HD160529
,1362,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-10-16T11:14:19.422," ",2,,spectrum,ADP.2017-10-16T11:14:19.422,2.47896E-6,9.9402E-7,11424.0,24750,ESO-VLT-U2,,-1.732474,355.703051,XSHOOTER,0,2020-10-13T14:00:42.553Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1683179_2017-09-03T02:49:58.882_S0.4x11_NIR_NOD.fits,"KIMESWENGER, STEFAN",1683179,ivo://eso.org/ID?ADP.2017-10-16T11:14:19.422,2018-09-03T03:00:41.597Z,HD160529_1683179_2017-09-03T02:49:58.882_S0.4x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-10-16T11:14:19.422,099.C-0037(A),2017-10-16T11:21:42Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.50318,1.1083E-4,,265.496799,POSITION J2000 265.496799 -33.50318,,,,602.2,,32.0,57999.11906691,57999.11804261,88.49952,,HD160529
,1330,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-10-16T11:14:19.471," ",2,,spectrum,ADP.2017-10-16T11:14:19.471,1.02E-6,5.336599999999999E-7,18340.0,24318,ESO-VLT-U2,,-1.732474,355.70305,XSHOOTER,0,2020-10-13T14:00:42.553Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1683179_2017-09-03T02:47:02.170_S0.4x11_1x1_VIS_NOD.fits,"KIMESWENGER, STEFAN",1683179,ivo://eso.org/ID?ADP.2017-10-16T11:14:19.471,2018-09-03T02:55:45.853Z,HD160529_1683179_2017-09-03T02:47:02.170_S0.4x11_1x1_VIS_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-10-16T11:14:19.471,099.C-0037(A),2017-10-16T11:21:42Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.50318,1.1083E-4,,265.496799,POSITION J2000 265.496799 -33.50318,,,,754.3,,50.0,57999.11711188,57999.11599734,96.296256,,HD160529
,1362,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-10-16T11:14:19.653," ",2,,spectrum,ADP.2017-10-16T11:14:19.653,2.47896E-6,9.9402E-7,11424.0,24750,ESO-VLT-U2,,-1.732474,355.703051,XSHOOTER,0,2020-10-13T14:00:42.553Z,S,4,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_1683179_2017-09-03T02:47:05.368_S0.4x11_NIR_NOD.fits,"KIMESWENGER, STEFAN",1683179,ivo://eso.org/ID?ADP.2017-10-16T11:14:19.653,2018-09-03T02:55:45.853Z,HD160529_1683179_2017-09-03T02:47:05.368_S0.4x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2017-10-16T11:14:19.653,099.C-0037(A),2017-10-16T11:21:42Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.50318,1.1083E-4,,265.496799,POSITION J2000 265.496799 -33.50318,,,,620.2,,32.0,57999.11713632,57999.11603435,95.210208,,HD160529
,1365,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2024-05-10T07:39:32.714," ",2,,spectrum,ADP.2024-05-10T07:39:32.714,2.47896E-6,9.9402E-7,11424.0,24750,ESO-VLT-U3,,-3.998397,357.357949,XSHOOTER,0,2024-05-10T07:47:39.370Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_3815726_2024-05-02T07:31:24.355_S0.4x11_NIR_NOD.fits,"PERKO, MANICA",3815726,ivo://eso.org/ID?ADP.2024-05-10T07:39:32.714,2025-05-02T08:30:50Z,VV745Sco_3815726_2024-05-02T07:31:24.355_S0.4x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2024-05-10T07:39:32.714,113.26NM.001,2024-05-10T07:44:06Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-33.24968,1.1083E-4,,268.841811,POSITION J2000 268.841811 -33.24968,,,,524.5,,2400.0,60432.34952864,60432.31347633,3114.919584,,V V745 Sco
,144,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2024-02-12T10:24:46.684," ",2,,spectrum,ADP.2024-02-12T10:24:46.684,8.44747E-7,5.22873E-7,1955.1527099609375,2036,ESO-VLT-U1,,1.699005,2.807828,FORS2,0,2024-02-12T10:38:11.147Z,S,1,absolute,,FORS2-SPEC,ivo://eso.org/origfile?F2_SISL_1180043_2015-07-13T01:18:38.687_C1_600RIGG435_21.fits,"REES, BRYAN",1180043,ivo://eso.org/ID?ADP.2024-02-12T10:24:46.684,2016-07-13T01:55:49Z,PNG002.8+01.7_1180043_2015-07-13T01:18:38.687_C1_600RIGG435_21,SPECTRUM,IDP,,,https://archive.eso.org/dataset/ADP.2024-02-12T10:24:46.684,095.D-0270(A),2024-02-12T10:38:11Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/196,-25.654699,1.4166E-4,,266.418063,POSITION J2000 266.418063 -25.654699,,,,549.9,,999.959,57216.06618803,57216.05461443,999.95904,,PN G 002.8+01.7
,1347,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-05-15T16:09:26.677," ",2,,spectrum,ADP.2014-05-15T16:09:26.677,2.47896E-6,9.9402E-7,8031.0,24750,ESO-VLT-U2,,1.611181,344.616713,XSHOOTER,0,2020-10-13T14:00:10.857Z,S,2,absolute,,XSHOOTER,ivo://eso.org/origfile?XS_SFLX_200204194_2010-06-20T23:12:55.568_S0.6x11_NIR_NOD.fits,"FERRARO, F.R.",200204194,ivo://eso.org/ID?ADP.2014-05-15T16:09:26.677,2011-06-20T23:13:45.163Z,Hip082876_200204194_2010-06-20T23:12:55.568_S0.6x11_NIR_NOD,"ECHELLE,SLIT,NODDING",IDP,,,https://archive.eso.org/dataset/ADP.2014-05-15T16:09:26.677,085.D-0377(A),2014-05-15T00:00:00Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/70,-40.6603,0.00305555,,254.061739,POSITION J2000 254.061739 -40.6603,,,,508.1,,60.0,55367.96823106,55367.96730982,79.595136,,Hip082876
,3075,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-09-20T09:32:34.789," ",2,,spectrum,ADP.2016-09-20T09:32:34.789,9.21726E-7,3.5280000000000004E-7,48000.0,189643,MPG/ESO-2.2,,1.470141,344.515507,FEROS,0,2020-10-13T14:00:21.337Z,S,1,uncalibrated,,FEROS,ivo://eso.org/origfile?FEROS.2004-05-02T08:15:57.657_DRS_FERN_1.0_ESOSDP.fits,"KRELOWSKI, JACEK",100164947,ivo://eso.org/ID?ADP.2016-09-20T09:32:34.789,2005-05-02T08:15:57Z,HD152667_r.FEROS.2004-05-02T08:15:57.657.1081.fits,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2016-09-20T09:32:34.789,073.C-0337(A),2016-11-07T08:26:00Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/94,-40.82744,5.5555E-4,,254.123533,POSITION J2000 254.123533 -40.82744,,,,585.2,,599.999,53127.35136177,53127.34441733,599.999616,,HD152667
,3075,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-09-20T09:32:34.791," ",2,,spectrum,ADP.2016-09-20T09:32:34.791,9.21726E-7,3.5280000000000004E-7,48000.0,189643,MPG/ESO-2.2,,1.47018,344.515386,FEROS,0,2020-10-13T14:00:21.337Z,S,1,uncalibrated,,FEROS,ivo://eso.org/origfile?FEROS.2004-05-02T08:26:47.954_DRS_FERN_1.0_ESOSDP.fits,"KRELOWSKI, JACEK",100164947,ivo://eso.org/ID?ADP.2016-09-20T09:32:34.791,2005-05-02T08:26:47Z,HD152667_r.FEROS.2004-05-02T08:26:47.954.1081.fits,ECHELLE,IDP,,,https://archive.eso.org/dataset/ADP.2016-09-20T09:32:34.791,073.C-0337(A),2016-11-07T08:26:00Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/94,-40.82751,5.5555E-4,,254.123393,POSITION J2000 254.123393 -40.82751,,,,572.2,,599.999,53127.35888833,53127.35194389,599.999616,,HD152667
,195,application/x-votable+xml;content=datalink,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2024-02-19T12:10:24.509," ",2,,spectrum,ADP.2024-02-19T12:10:24.509,7.09794E-7,4.5508600000000003E-7,1045.50732421875,2094,ESO-VLT-U1,,-0.133896,337.934871,FORS2,0,2024-02-19T12:19:40.397Z,S,2,absolute,,FORS2-SPEC,ivo://eso.org/origfile?F2_STCK_200358753_2015-06-27T02:06:58.387_C1_600VGG435_06.fits,"RAHOUI, FARID",200358753,ivo://eso.org/ID?ADP.2024-02-19T12:10:24.509,2016-06-27T02:40:34Z,Source1128_200358753_2015-06-27T02:06:58.387_C1_600VGG435_06,SPECTRUM,IDP,,,https://archive.eso.org/dataset/ADP.2024-02-19T12:10:24.509,095.D-0459(A),2024-02-19T12:19:40Z,http://www.eso.org/rm/api/v1/public/releaseDescriptions/196,-46.892502,2.8055E-4,,249.935814,POSITION J2000 249.935814 -46.892502,,,,683.7,,1199.955,57200.10249223,57200.08817578,1236.94128,,Source 1128
