r_over_rs,D_GR,D_SSZ,Xi
4.634908727,0.885576660,0.500138387,0.999446606
4.635908977,0.885602943,0.500138163,0.999447501
4.636909227,0.885629213,0.500137940,0.999448394
4.637909477,0.885655472,0.500137716,0.999449286
4.638909727,0.885681718,0.500137494,0.999450177
4.639909977,0.885707953,0.500137271,0.999451066
4.640910228,0.885734175,0.500137049,0.999451954
4.641910478,0.885760385,0.500136827,0.999452840
4.642910728,0.885786583,0.500136606,0.999453725
4.643910978,0.885812769,0.500136385,0.999454608
4.644911228,0.885838943,0.500136165,0.999455490
4.645911478,0.885865105,0.500135944,0.999456371
4.646911728,0.885891255,0.500135724,0.999457250
4.647911978,0.885917392,0.500135505,0.999458127
4.648912228,0.885943518,0.500135286,0.999459004
4.649912478,0.885969632,0.500135067,0.999459878
4.650912728,0.885995734,0.500134848,0.999460752
4.651912978,0.886021824,0.500134630,0.999461624
4.652913228,0.886047901,0.500134412,0.999462495
4.653913478,0.886073967,0.500134195,0.999463364
4.654913728,0.886100021,0.500133978,0.999464232
4.655913978,0.886126063,0.500133761,0.999465098
4.656914229,0.886152093,0.500133545,0.999465963
4.657914479,0.886178111,0.500133329,0.999466827
4.658914729,0.886204117,0.500133113,0.999467689
4.659914979,0.886230111,0.500132898,0.999468550
4.660915229,0.886256093,0.500132683,0.999469409
4.661915479,0.886282064,0.500132468,0.999470267
4.662915729,0.886308022,0.500132254,0.999471124
4.663915979,0.886333969,0.500132040,0.999471979
4.664916229,0.886359903,0.500131827,0.999472833
4.665916479,0.886385826,0.500131613,0.999473685
4.666916729,0.886411737,0.500131400,0.999474537
4.667916979,0.886437636,0.500131188,0.999475386
4.668917229,0.886463523,0.500130976,0.999476235
4.669917479,0.886489399,0.500130764,0.999477082
4.670917729,0.886515262,0.500130552,0.999477927
4.671917979,0.886541114,0.500130341,0.999478772
4.672918230,0.886566954,0.500130130,0.999479614
4.673918480,0.886592782,0.500129920,0.999480456
4.674918730,0.886618598,0.500129710,0.999481296
4.675918980,0.886644402,0.500129500,0.999482135
4.676919230,0.886670195,0.500129290,0.999482972
4.677919480,0.886695976,0.500129081,0.999483808
4.678919730,0.886721745,0.500128872,0.999484643
4.679919980,0.886747502,0.500128664,0.999485477
4.680920230,0.886773248,0.500128456,0.999486309
4.681920480,0.886798982,0.500128248,0.999487139
4.682920730,0.886824704,0.500128041,0.999487969
4.683920980,0.886850414,0.500127833,0.999488797
4.684921230,0.886876113,0.500127627,0.999489623
4.685921480,0.886901800,0.500127420,0.999490449
4.686921730,0.886927475,0.500127214,0.999491273
4.687921980,0.886953138,0.500127008,0.999492095
4.688922231,0.886978790,0.500126803,0.999492917
4.689922481,0.887004430,0.500126598,0.999493737
4.690922731,0.887030059,0.500126393,0.999494556
4.691922981,0.887055676,0.500126189,0.999495373
4.692923231,0.887081281,0.500125984,0.999496189
4.693923481,0.887106874,0.500125781,0.999497004
4.694923731,0.887132456,0.500125577,0.999497817
4.695923981,0.887158026,0.500125374,0.999498629
4.696924231,0.887183585,0.500125171,0.999499440
4.697924481,0.887209132,0.500124969,0.999500249
4.698924731,0.887234667,0.500124767,0.999501058
4.699924981,0.887260191,0.500124565,0.999501864
4.700925231,0.887285703,0.500124363,0.999502670
4.701925481,0.887311204,0.500124162,0.999503474
4.702925731,0.887336693,0.500123961,0.999504277
4.703925981,0.887362170,0.500123761,0.999505079
4.704926232,0.887387636,0.500123561,0.999505879
4.705926482,0.887413090,0.500123361,0.999506678
4.706926732,0.887438533,0.500123161,0.999507476
4.707926982,0.887463964,0.500122962,0.999508273
4.708927232,0.887489384,0.500122763,0.999509068
4.709927482,0.887514792,0.500122565,0.999509862
4.710927732,0.887540189,0.500122366,0.999510654
4.711927982,0.887565574,0.500122168,0.999511446
4.712928232,0.887590947,0.500121971,0.999512236
4.713928482,0.887616309,0.500121774,0.999513024
4.714928732,0.887641660,0.500121577,0.999513812
4.715928982,0.887666999,0.500121380,0.999514598
4.716929232,0.887692327,0.500121184,0.999515383
4.717929482,0.887717643,0.500120988,0.999516167
4.718929732,0.887742948,0.500120792,0.999516949
4.719929982,0.887768241,0.500120596,0.999517730
4.720930233,0.887793523,0.500120401,0.999518510
4.721930483,0.887818794,0.500120207,0.999519289
4.722930733,0.887844053,0.500120012,0.999520066
4.723930983,0.887869300,0.500119818,0.999520842
4.724931233,0.887894537,0.500119624,0.999521617
4.725931483,0.887919761,0.500119431,0.999522391
4.726931733,0.887944975,0.500119238,0.999523163
4.727931983,0.887970177,0.500119045,0.999523934
4.728932233,0.887995368,0.500118852,0.999524704
4.729932483,0.888020547,0.500118660,0.999525473
4.730932733,0.888045715,0.500118468,0.999526240
4.731932983,0.888070871,0.500118276,0.999527006
4.732933233,0.888096017,0.500118085,0.999527771
4.733933483,0.888121151,0.500117894,0.999528535
4.734933733,0.888146273,0.500117703,0.999529297
4.735933983,0.888171384,0.500117513,0.999530058
4.736934234,0.888196484,0.500117323,0.999530818
4.737934484,0.888221573,0.500117133,0.999531577
4.738934734,0.888246650,0.500116944,0.999532335
4.739934984,0.888271716,0.500116755,0.999533091
4.740935234,0.888296771,0.500116566,0.999533846
4.741935484,0.888321815,0.500116377,0.999534600
4.742935734,0.888346847,0.500116189,0.999535352
4.743935984,0.888371868,0.500116001,0.999536104
4.744936234,0.888396877,0.500115813,0.999536854
4.745936484,0.888421876,0.500115626,0.999537603
4.746936734,0.888446863,0.500115439,0.999538351
4.747936984,0.888471839,0.500115252,0.999539097
4.748937234,0.888496804,0.500115066,0.999539843
4.749937484,0.888521757,0.500114880,0.999540587
4.750937734,0.888546700,0.500114694,0.999541330
4.751937984,0.888571631,0.500114508,0.999542071
4.752938235,0.888596551,0.500114323,0.999542812
4.753938485,0.888621460,0.500114138,0.999543551
4.754938735,0.888646357,0.500113954,0.999544289
4.755938985,0.888671244,0.500113769,0.999545026
4.756939235,0.888696119,0.500113585,0.999545762
4.757939485,0.888720983,0.500113402,0.999546497
4.758939735,0.888745836,0.500113218,0.999547230
4.759939985,0.888770678,0.500113035,0.999547962
4.760940235,0.888795508,0.500112852,0.999548693
4.761940485,0.888820328,0.500112670,0.999549423
4.762940735,0.888845136,0.500112487,0.999550152
4.763940985,0.888869934,0.500112305,0.999550879
4.764941235,0.888894720,0.500112124,0.999551605
4.765941485,0.888919495,0.500111942,0.999552330
4.766941735,0.888944259,0.500111761,0.999553054
4.767941985,0.888969012,0.500111581,0.999553777
4.768942236,0.888993754,0.500111400,0.999554499
4.769942486,0.889018485,0.500111220,0.999555219
4.770942736,0.889043205,0.500111040,0.999555939
4.771942986,0.889067913,0.500110860,0.999556657
4.772943236,0.889092611,0.500110681,0.999557374
4.773943486,0.889117298,0.500110502,0.999558089
4.774943736,0.889141973,0.500110323,0.999558804
4.775943986,0.889166638,0.500110145,0.999559517
4.776944236,0.889191291,0.500109967,0.999560230
4.777944486,0.889215934,0.500109789,0.999560941
4.778944736,0.889240566,0.500109611,0.999561651
4.779944986,0.889265186,0.500109434,0.999562360
4.780945236,0.889289796,0.500109257,0.999563068
4.781945486,0.889314394,0.500109080,0.999563774
4.782945736,0.889338982,0.500108904,0.999564480
4.783945986,0.889363559,0.500108728,0.999565184
4.784946237,0.889388124,0.500108552,0.999565887
4.785946487,0.889412679,0.500108376,0.999566589
4.786946737,0.889437223,0.500108201,0.999567290
4.787946987,0.889461756,0.500108026,0.999567990
4.788947237,0.889486278,0.500107851,0.999568688
4.789947487,0.889510789,0.500107677,0.999569386
4.790947737,0.889535289,0.500107503,0.999570082
4.791947987,0.889559779,0.500107329,0.999570777
4.792948237,0.889584257,0.500107155,0.999571471
4.793948487,0.889608724,0.500106982,0.999572164
4.794948737,0.889633181,0.500106809,0.999572856
4.795948987,0.889657627,0.500106636,0.999573547
4.796949237,0.889682062,0.500106463,0.999574237
4.797949487,0.889706486,0.500106291,0.999574925
4.798949737,0.889730899,0.500106119,0.999575613
4.799949987,0.889755301,0.500105948,0.999576299
4.800950238,0.889779693,0.500105776,0.999576984
4.801950488,0.889804073,0.500105605,0.999577668
4.802950738,0.889828443,0.500105434,0.999578351
4.803950988,0.889852802,0.500105264,0.999579033
4.804951238,0.889877150,0.500105094,0.999579714
4.805951488,0.889901488,0.500104924,0.999580393
4.806951738,0.889925814,0.500104754,0.999581072
4.807951988,0.889950130,0.500104585,0.999581749
4.808952238,0.889974435,0.500104415,0.999582426
4.809952488,0.889998729,0.500104246,0.999583101
4.810952738,0.890023013,0.500104078,0.999583775
4.811952988,0.890047286,0.500103910,0.999584448
4.812953238,0.890071548,0.500103741,0.999585120
4.813953488,0.890095799,0.500103574,0.999585791
4.814953738,0.890120040,0.500103406,0.999586461
4.815953988,0.890144269,0.500103239,0.999587130
4.816954239,0.890168488,0.500103072,0.999587797
4.817954489,0.890192697,0.500102905,0.999588464
4.818954739,0.890216894,0.500102739,0.999589130
4.819954989,0.890241081,0.500102573,0.999589794
4.820955239,0.890265258,0.500102407,0.999590457
4.821955489,0.890289423,0.500102241,0.999591120
4.822955739,0.890313578,0.500102076,0.999591781
4.823955989,0.890337722,0.500101911,0.999592441
4.824956239,0.890361856,0.500101746,0.999593100
4.825956489,0.890385979,0.500101581,0.999593758
4.826956739,0.890410091,0.500101417,0.999594415
4.827956989,0.890434193,0.500101253,0.999595071
4.828957239,0.890458283,0.500101089,0.999595726
4.829957489,0.890482364,0.500100926,0.999596379
4.830957739,0.890506434,0.500100762,0.999597032
4.831957989,0.890530493,0.500100599,0.999597684
4.832958240,0.890554541,0.500100437,0.999598334
4.833958490,0.890578579,0.500100274,0.999598984
4.834958740,0.890602606,0.500100112,0.999599632
4.835958990,0.890626623,0.500099950,0.999600280
4.836959240,0.890650629,0.500099788,0.999600926
4.837959490,0.890674625,0.500099627,0.999601572
4.838959740,0.890698610,0.500099466,0.999602216
4.839959990,0.890722584,0.500099305,0.999602859
4.840960240,0.890746548,0.500099144,0.999603501
4.841960490,0.890770501,0.500098984,0.999604143
4.842960740,0.890794444,0.500098824,0.999604783
4.843960990,0.890818376,0.500098664,0.999605422
4.844961240,0.890842298,0.500098504,0.999606060
4.845961490,0.890866209,0.500098345,0.999606697
4.846961740,0.890890110,0.500098186,0.999607333
4.847961990,0.890914000,0.500098027,0.999607968
4.848962241,0.890937880,0.500097869,0.999608602
4.849962491,0.890961749,0.500097710,0.999609235
4.850962741,0.890985608,0.500097552,0.999609867
4.851962991,0.891009456,0.500097395,0.999610498
4.852963241,0.891033294,0.500097237,0.999611128
4.853963491,0.891057121,0.500097080,0.999611757
4.854963741,0.891080938,0.500096923,0.999612384
4.855963991,0.891104745,0.500096766,0.999613011
4.856964241,0.891128540,0.500096609,0.999613637
4.857964491,0.891152326,0.500096453,0.999614262
4.858964741,0.891176101,0.500096297,0.999614886
4.859964991,0.891199866,0.500096141,0.999615508
4.860965241,0.891223620,0.500095986,0.999616130
4.861965491,0.891247364,0.500095831,0.999616751
4.862965741,0.891271098,0.500095676,0.999617371
4.863965991,0.891294821,0.500095521,0.999617989
4.864966242,0.891318533,0.500095366,0.999618607
4.865966492,0.891342236,0.500095212,0.999619224
4.866966742,0.891365928,0.500095058,0.999619840
4.867966992,0.891389609,0.500094904,0.999620454
4.868967242,0.891413280,0.500094751,0.999621068
4.869967492,0.891436941,0.500094598,0.999621681
4.870967742,0.891460592,0.500094445,0.999622293
4.871967992,0.891484232,0.500094292,0.999622904
4.872968242,0.891507862,0.500094139,0.999623513
4.873968492,0.891531481,0.500093987,0.999624122
4.874968742,0.891555091,0.500093835,0.999624730
4.875968992,0.891578690,0.500093683,0.999625337
4.876969242,0.891602278,0.500093532,0.999625943
4.877969492,0.891625856,0.500093380,0.999626548
4.878969742,0.891649424,0.500093229,0.999627152
4.879969992,0.891672982,0.500093079,0.999627755
4.880970243,0.891696530,0.500092928,0.999628357
4.881970493,0.891720067,0.500092778,0.999628958
4.882970743,0.891743594,0.500092628,0.999629558
4.883970993,0.891767110,0.500092478,0.999630157
4.884971243,0.891790617,0.500092328,0.999630755
4.885971493,0.891814113,0.500092179,0.999631352
4.886971743,0.891837599,0.500092030,0.999631948
4.887971993,0.891861075,0.500091881,0.999632543
4.888972243,0.891884540,0.500091732,0.999633137
4.889972493,0.891907995,0.500091584,0.999633731
4.890972743,0.891931440,0.500091436,0.999634323
4.891972993,0.891954875,0.500091288,0.999634914
4.892973243,0.891978300,0.500091140,0.999635505
4.893973493,0.892001714,0.500090993,0.999636094
4.894973743,0.892025119,0.500090846,0.999636683
4.895973993,0.892048513,0.500090699,0.999637270
4.896974244,0.892071897,0.500090552,0.999637857
4.897974494,0.892095270,0.500090406,0.999638442
4.898974744,0.892118634,0.500090260,0.999639027
4.899974994,0.892141987,0.500090114,0.999639611
4.900975244,0.892165331,0.500089968,0.999640194
4.901975494,0.892188664,0.500089822,0.999640775
4.902975744,0.892211987,0.500089677,0.999641356
4.903975994,0.892235300,0.500089532,0.999641936
4.904976244,0.892258603,0.500089387,0.999642515
4.905976494,0.892281895,0.500089243,0.999643094
4.906976744,0.892305178,0.500089098,0.999643671
4.907976994,0.892328451,0.500088954,0.999644247
4.908977244,0.892351713,0.500088810,0.999644822
4.909977494,0.892374965,0.500088667,0.999645397
4.910977744,0.892398208,0.500088523,0.999645970
4.911977994,0.892421440,0.500088380,0.999646543
4.912978245,0.892444662,0.500088237,0.999647114
4.913978495,0.892467874,0.500088094,0.999647685
4.914978745,0.892491076,0.500087952,0.999648255
4.915978995,0.892514268,0.500087810,0.999648823
4.916979245,0.892537450,0.500087668,0.999649391
4.917979495,0.892560622,0.500087526,0.999649958
4.918979745,0.892583784,0.500087384,0.999650524
4.919979995,0.892606935,0.500087243,0.999651089
4.920980245,0.892630077,0.500087102,0.999651654
4.921980495,0.892653209,0.500086961,0.999652217
4.922980745,0.892676331,0.500086820,0.999652779
4.923980995,0.892699443,0.500086680,0.999653341
4.924981245,0.892722545,0.500086540,0.999653901
4.925981495,0.892745636,0.500086400,0.999654461
4.926981745,0.892768718,0.500086260,0.999655020
4.927981995,0.892791790,0.500086120,0.999655578
4.928982246,0.892814852,0.500085981,0.999656135
4.929982496,0.892837904,0.500085842,0.999656691
4.930982746,0.892860946,0.500085703,0.999657246
4.931982996,0.892883978,0.500085565,0.999657800
4.932983246,0.892907001,0.500085426,0.999658354
4.933983496,0.892930013,0.500085288,0.999658906
4.934983746,0.892953015,0.500085150,0.999659458
4.935983996,0.892976008,0.500085012,0.999660008
4.936984246,0.892998990,0.500084875,0.999660558
4.937984496,0.893021963,0.500084738,0.999661107
4.938984746,0.893044926,0.500084601,0.999661655
4.939984996,0.893067878,0.500084464,0.999662202
4.940985246,0.893090821,0.500084327,0.999662749
4.941985496,0.893113754,0.500084191,0.999663294
4.942985746,0.893136678,0.500084054,0.999663839
4.943985996,0.893159591,0.500083919,0.999664382
4.944986247,0.893182494,0.500083783,0.999664925
4.945986497,0.893205388,0.500083647,0.999665467
4.946986747,0.893228272,0.500083512,0.999666008
4.947986997,0.893251146,0.500083377,0.999666548
4.948987247,0.893274010,0.500083242,0.999667087
4.949987497,0.893296864,0.500083107,0.999667625
4.950987747,0.893319709,0.500082973,0.999668163
4.951987997,0.893342543,0.500082839,0.999668700
4.952988247,0.893365368,0.500082705,0.999669235
4.953988497,0.893388183,0.500082571,0.999669770
4.954988747,0.893410989,0.500082438,0.999670304
4.955988997,0.893433784,0.500082304,0.999670837
4.956989247,0.893456570,0.500082171,0.999671370
4.957989497,0.893479346,0.500082038,0.999671901
4.958989747,0.893502112,0.500081905,0.999672432
4.959989997,0.893524868,0.500081773,0.999672961
4.960990248,0.893547615,0.500081641,0.999673490
4.961990498,0.893570352,0.500081509,0.999674018
4.962990748,0.893593079,0.500081377,0.999674545
4.963990998,0.893615796,0.500081245,0.999675072
4.964991248,0.893638504,0.500081114,0.999675597
4.965991498,0.893661202,0.500080983,0.999676122
4.966991748,0.893683890,0.500080852,0.999676646
4.967991998,0.893706569,0.500080721,0.999677168
4.968992248,0.893729238,0.500080590,0.999677691
4.969992498,0.893751897,0.500080460,0.999678212
4.970992748,0.893774546,0.500080330,0.999678732
4.971992998,0.893797186,0.500080200,0.999679252
4.972993248,0.893819816,0.500080070,0.999679770
4.973993498,0.893842436,0.500079941,0.999680288
4.974993748,0.893865047,0.500079811,0.999680805
4.975993998,0.893887648,0.500079682,0.999681321
4.976994249,0.893910239,0.500079553,0.999681837
4.977994499,0.893932821,0.500079425,0.999682351
4.978994749,0.893955393,0.500079296,0.999682865
4.979994999,0.893977956,0.500079168,0.999683378
4.980995249,0.894000509,0.500079040,0.999683890
4.981995499,0.894023052,0.500078912,0.999684401
4.982995749,0.894045585,0.500078785,0.999684911
4.983995999,0.894068109,0.500078657,0.999685421
4.984996249,0.894090624,0.500078530,0.999685930
4.985996499,0.894113129,0.500078403,0.999686437
4.986996749,0.894135624,0.500078276,0.999686945
4.987996999,0.894158109,0.500078150,0.999687451
4.988997249,0.894180585,0.500078023,0.999687956
4.989997499,0.894203052,0.500077897,0.999688461
